2021,BCS,138,2021BCS0138,,,14-11-2002,2002-11-14
2021,BCS,139,2021BCS0139,,,2-3-2004,2004-03-02
2021,BCS,140,2021BCS0140,,,3-1-2004,2004-01-03
2021,BCS,141,2021BCS0141,,,1-3-2004,2004-03-01
2021,BCS,142,2021BCS0142,,,2-10-2003,2003-10-02
2021,BCS,143,2021BCS0143,,,13-9-2002,2002-09-13
2021,BCS,144,2021BCS0144,,,23-11-2003,2003-11-23
2021,BCS,145,2021BCS0145,,,20-4-2003,2003-04-20
2021,BCS,146,2021BCS0146,,,2-4-2004,2004-04-02
2021,BCS,147,2021BCS0147,,,5-9-2002,2002-09-05
2021,BCS,148,2021BCS0148,,,25-6-2002,2002-06-25
2021,BCS,149,2021BCS0149,,,24-12-2003,2003-12-24
2021,BCS,150,2021BCS0150,,,7-9-2003,2003-09-07
2021,BCS,151,2021BCS0151,,,26-3-2004,2004-03-26
2021,BCS,152,2021BCS0152,,,19-5-2004,2004-05-19
2021,BCS,153,2021BCS0153,,,19-8-2002,2002-08-19
2021,BCS,154,2021BCS0154,,,25-5-2004,2004-05-25
2021,BCS,155,2021BCS0155,,,27-11-2004,2004-11-27
2021,BCS,156,2021BCS0156,,,18-8-2003,2003-08-18
2021,BCS,157,2021BCS0157,,,4-5-2001,2001-05-04
2021,BCS,158,2021BCS0158,,,21-11-2003,2003-11-21
2021,BCS,159,2021BCS0159,,,18-5-2004,2004-05-18
2021,BCS,160,2021BCS0160,,,3-4-2004,2004-04-03
2021,BCS,161,2021BCS0161,,,4-5-2003,2003-05-04
2021,BCS,162,2021BCS0162,,,20-1-2003,2003-01-20
2021,BCS,163,2021BCS0163,,,3-6-2004,2004-06-03
2021,BCS,164,2021BCS0164,,,17-3-2004,2004-03-17
2021,BCS,165,2021BCS0165,,,8-3-2004,2004-03-08
2021,BCS,166,2021BCS0166,,,20-10-2003,2003-10-20
2021,BCS,167,2021BCS0167,,,21-3-2004,2004-03-21
2021,BCS,168,2021BCS0168,,,6-2-2004,2004-02-06
2021,BCS,169,2021BCS0169,,,11-11-2003,2003-11-11
2021,BCS,170,2021BCS0170,,,27-5-2004,2004-05-27
2021,BCS,171,2021BCS0171,,,19-2-2003,2003-02-19
2021,BCS,172,2021BCS0172,,,5-5-2003,2003-05-05
2021,BCS,173,2021BCS0173,,,8-3-2002,2002-03-08
2021,BCS,174,2021BCS0174,,,19-12-2003,2003-12-19
2021,BCS,175,2021BCS0175,,,5-12-2002,2002-12-05
2021,BCS,176,2021BCS0176,,,23-5-2003,2003-05-23
2021,BCS,177,2021BCS0177,,,21-9-2000,2000-09-21
2021,BCS,178,2021BCS0178,,,10-5-2003,2003-05-10
2021,BCS,179,2021BCS0179,,,4-10-2003,2003-10-04
2021,BCS,180,2021BCS0180,,,16-1-2004,2004-01-16
2021,BCS,181,2021BCS0181,,,4-12-2003,2003-12-04
2021,BCS,182,2021BCS0182,,,17-7-2002,2002-07-17
2021,BCS,183,2021BCS0183,,,27-12-2003,2003-12-27
2021,BCS,184,2021BCS0184,,,3-7-2003,2003-07-03
2021,BCS,185,2021BCS0185,,,5-10-2002,2002-10-05
2021,BCS,186,2021BCS0186,,,16-1-2004,2004-01-16
2021,BCS,187,2021BCS0187,,,23-5-2003,2003-05-23
2021,BCS,188,2021BCS0188,,,25-8-2004,2004-08-25
2021,BCS,190,2021BCS0190,,,24-3-2004,2004-03-24
2021,BCS,191,2021BCS0191,,,27-7-2003,2003-07-27
2021,BCS,192,2021BCS0192,,,11-2-2003,2003-02-11
2021,BCS,193,2021BCS0193,,,25-12-2002,2002-12-25
2021,BCS,194,2021BCS0194,,,8-9-2003,2003-09-08
2021,BCS,195,2021BCS0195,,,12-9-2003,2003-09-12
2021,BCS,196,2021BCS0196,,,18-1-2004,2004-01-18
2021,BCS,197,2021BCS0197,,,17-3-2003,2003-03-17
2021,BCS,198,2021BCS0198,,,13-10-2004,2004-10-13
2021,BCS,199,2021BCS0199,,,17-7-2002,2002-07-17
2021,BCY,1,2021BCY0001,,,12-6-2003,2003-06-12
2021,BCY,2,2021BCY0002,,,4-6-2003,2003-06-04
2021,BCY,3,2021BCY0003,,,12-7-2003,2003-07-12
2021,BCY,4,2021BCY0004,,,27-1-2004,2004-01-27
2021,BCY,5,2021BCY0005,,,18-12-2001,2001-12-18
2021,BCY,6,2021BCY0006,,,25-9-2003,2003-09-25
2021,BCY,7,2021BCY0007,,,22-8-2002,2002-08-22
2021,BCY,8,2021BCY0008,,,5-11-2001,2001-11-05
2021,BCY,9,2021BCY0009,,,7-9-2002,2002-09-07
2021,BCY,10,2021BCY0010,,,16-6-2003,2003-06-16
2021,BCY,11,2021BCY0011,,,29-12-2003,2003-12-29
2021,BCY,12,2021BCY0012,,,28-9-2003,2003-09-28
2021,BCY,13,2021BCY0013,,,22-2-2002,2002-02-22
2021,BCY,14,2021BCY0014,,,3-2-2004,2004-02-03
2021,BCY,15,2021BCY0015,,,15-11-2003,2003-11-15
2021,BCY,16,2021BCY0016,,,18-8-2004,2004-08-18
2021,BCY,17,2021BCY0017,,,6-5-2003,2003-05-06
